"Time.S","Assign_ID","Wgt.S"
"2018-08-05 9:27","P7162345",136.425
"2018-08-05 9:48","P7162346",138.063
"2018-08-05 10:10","P7162347",136.768
"2018-08-05 10:31","P7162348",138.068
"2018-08-05 10:54","P7162349",138.824
"2018-08-05 11:16","P7162350",137.257
"2018-08-05 11:37","P7164451",133.262
"2018-08-05 11:58","P7164452",134.406
"2018-08-05 12:19","P7164453",143.859
"2018-08-05 12:40","P7164454",145.665
"2018-08-05 13:01","P7164455",144.563
"2018-08-05 13:23","P7164456",143.318
"2018-08-05 13:44","P7164457",145.624
"2018-08-05 14:06","P7164458",144.619
"2018-08-05 14:27","P7164459",143.295
"2018-08-05 15:17","P7164460",142.367
"2018-08-05 15:38","P7164461",142.122
"2018-08-05 16:00","P7164462",141.815
"2018-08-05 16:21","P7164463",142.658
"2018-08-05 16:42","P7164464",142.109
"2018-08-05 17:03","P7164465",145.959
"2018-08-05 17:27","P7164466",140.577
"2018-08-05 17:48","P7164589",135.215
"2018-08-05 18:09","P7164590",131.953
"2018-08-05 18:30","P7164591",135.172
"2018-08-05 18:51","P7164592",136.274
"2018-08-05 19:13","P7164593",136.565
"2018-08-05 19:34","P7188769",138.748
"2018-08-05 19:54","P7188770",136.772
"2018-08-05 20:15","P7164705",133.516
"2018-08-05 20:36","P7164706",134.973
"2018-08-05 20:57","P7164709",135.415
"2018-08-05 21:17","P7164711",132.498
"2018-08-05 21:39","P7164716",137.891
"2018-08-05 22:00","P7164719",138.809
"2018-08-05 22:21","P7162250",137.257
"2018-08-05 22:43","P7188780",138.354
"2018-08-05 23:04","P7188785",137.212
"2018-08-05 23:26","P7188790",137.338
"2018-08-05 23:50","P7188795",136.742
"2018-08-06 0:11","P7188800",136.282
"2018-08-06 0:32","P7164501",132.715
"2018-08-06 0:54","P7164502",137.358
"2018-08-06 1:15","P7164503",140.169
"2018-08-06 1:36","P7164504",140.665
"2018-08-06 1:57","P7164505",141.799
"2018-08-06 2:18","P7164506",141.551
"2018-08-06 2:40","P7164507",140.526
"2018-08-06 3:01","P7164508",140.239
"2018-08-06 3:22","P7164467",140.547
"2018-08-06 3:44","P7164468",136.802
"2018-08-06 4:05","P7164469",140.199
"2018-08-06 4:27","P7164470",138.487
"2018-08-06 4:48","P7164471",139.348
"2018-08-06 5:10","P7164472",138.455
"2018-08-06 5:32","P7164473",135.691
"2018-08-06 5:53","P7164474",133.873
"2018-08-06 6:18","P7164509",138.613
"2018-08-06 6:39","P7164510",138.221
"2018-08-06 7:00","P7164511",139.309
"2018-08-06 7:21","P7164512",141.547
"2018-08-06 7:43","P7164513",140.18
"2018-08-06 8:04","P7164514",138.968
"2018-08-06 8:25","P7164515",140.068
"2018-08-06 8:46","P7164516",135.429
"2018-08-06 9:08","P7164517",136.687
"2018-08-06 9:30","P7164518",137.99
"2018-08-06 9:51","P7164519",134.911
"2018-08-06 10:13","P7164520",137.747
"2018-08-06 10:34","P7164521",137.373
"2018-08-06 10:55","P7164522",134.782
"2018-08-06 11:17","P7164523",135.556
"2018-08-06 11:38","P7164524",135.988
"2018-08-06 11:59","P7164525",133.317
"2018-08-06 12:20","P7164526",138.3
"2018-08-06 12:44","P7164527",138.858
"2018-08-06 13:06","P7164528",137.715
"2018-08-06 13:28","P7164529",137.558
"2018-08-06 13:49","P7164530",137.539
"2018-08-06 14:10","P7164531",138.102
"2018-08-06 14:31","P7164532",136.536
"2018-08-07 22:03","P7188791",136.983
"2018-08-07 22:25","P7188771",137.601
"2018-08-07 22:46","P7188776",138.574
"2018-08-07 23:07","P7188786",138.452
"2018-08-07 23:28","P7188796",136.846
"2018-08-07 23:49","P7188781",138.303
"2018-08-08 0:10","P7164299",141.313
"2018-08-08 0:31","P7164298",140.463
"2018-08-08 0:52","P7164300",140.859
"2018-08-08 1:14","P7164717",138.297
"2018-08-08 1:35","P7164713",131.637
"2018-08-08 1:56","P7188792",137.308
"2018-08-08 2:17","P7188777",137.12
"2018-08-08 2:38","P7188787",137.654
"2018-08-08 2:59","P7188797",137.472
"2018-08-08 3:23","P7188782",138.283
"2018-08-08 3:44","P7188772",137.849
"2018-08-08 4:06","P7164321",138.431
"2018-08-08 4:27","P7164306",139.129
"2018-08-08 4:49","P7164720",141.097
"2018-08-08 5:11","P7164309",137.886
"2018-08-08 5:32","P7164313",136.15
"2018-08-08 5:53","P7164301",138.963
"2018-08-08 6:15","P7164291",137.493
"2018-08-08 6:35","P7164292",139.868
"2018-08-08 6:57","P7164293",140.742
"2018-08-08 7:18","P7164294",140.866
"2018-08-08 7:39","P7164295",140.676
"2018-08-08 8:00","P7164296",139.818
"2018-08-08 8:22","P7164297",139.847
"2018-08-08 8:42","P7164549",136.262
"2018-08-08 9:03","P7164550",138.869
"2018-08-08 9:25","P7164551",138.669
"2018-08-08 9:48","P7164552",137.875
"2018-08-08 10:09","P7164553",139.721
"2018-08-08 10:31","P7164554",138.012
"2018-08-08 10:53","P7164555",138.787
"2018-08-08 11:14","P7164556",139.294
"2018-08-08 11:35","P7164541",136.309
"2018-08-08 11:57","P7164542",138.662
"2018-08-08 12:18","P7164543",138.989
"2018-08-08 12:39","P7164544",137.826
"2018-08-08 13:00","P7164545",138.576
"2018-08-08 13:21","P7164546",136.841
"2018-08-08 13:42","P7164547",136.61
"2018-08-08 14:03","P7164548",139.431
"2018-08-08 14:24","P7164533",135.82
"2018-08-08 14:46","P7164534",137.131
"2018-08-08 15:08","P7164535",135.198
"2018-08-08 15:30","P7164536",135.164
"2018-08-08 16:17","P7164537",138.031
"2018-08-08 16:38","P7164538",134.492
"2018-08-08 16:59","P7164475",135.297
"2018-08-08 17:21","P7164476",141.09
"2018-08-08 17:42","P7164477",141.914
"2018-08-08 18:02","P7164478",139.641
"2018-08-08 18:24","P7164479",142.034
"2018-08-09 23:27","P7164338",138.914
"2018-08-09 23:48","P7164339",139.233
"2018-08-10 0:09","P7164340",139.08
"2018-08-10 0:32","P7164341",139.433
"2018-08-10 0:53","P7164342",139.408
"2018-08-10 1:15","P7164343",138.372
"2018-08-10 1:36","P7164344",137.998
"2018-08-10 1:57","P7164345",139.23
"2018-08-10 2:19","P7164346",137.365
"2018-08-10 2:39","P7164347",136.69
"2018-08-10 3:00","P7164564",138.046
"2018-08-10 3:21","P7188788",137.514
"2018-08-10 3:42","P7188789",137.121
"2018-08-10 4:04","P7188783",138.806
"2018-08-10 4:25","P7188784",138.993
"2018-08-10 4:47","P7188793",136.284
"2018-08-10 5:08","P7188794",138.384
"2018-08-10 5:29","P7188798",135.501
"2018-08-10 5:50","P7188799",136.342
"2018-08-10 6:11","P7188773",136.465
"2018-08-10 6:33","P7188774",135.275
"2018-08-10 6:56","P7164302",139.018
"2018-08-10 7:18","P7164303",139.605
"2018-08-10 7:38","P7164304",139.512
"2018-08-10 7:59","P7164305",137.407
"2018-08-10 8:21","P7164307",136.879
"2018-08-10 8:43","P7164310",138.993
"2018-08-10 9:04","P7164311",138.444
"2018-08-10 9:25","P7164312",138.187
"2018-08-10 9:47","P7164314",138.128
"2018-08-10 10:08","P7164315",137.351
"2018-08-10 10:29","P7164316",137.013
"2018-08-10 10:51","P7164317",138.308
"2018-08-10 11:12","P7164318",138.455
"2018-08-10 11:34","P7164319",137.337
"2018-08-10 11:54","P7164320",136.53
"2018-08-10 12:15","P7164322",137.51
"2018-08-10 12:36","P7164323",138.672
"2018-08-10 12:56","P7164324",136.489
"2018-08-10 13:19","P7188778",137.46
"2018-08-10 13:40","P7188779",137.313
"2018-08-10 14:02","P7188775",136.831
"2018-08-10 14:23","P7164333",140.122
"2018-08-10 14:44","P7164334",139.718
"2018-08-10 15:05","P7164335",143.24
"2018-08-10 15:27","P7164336",138.285
"2018-08-10 15:48","P7164337",138.115
"2018-08-10 16:42","P7164221",137.579
"2018-08-10 17:03","P7164223",139.78
"2018-08-10 17:24","P7164225",140.447
"2018-08-10 17:44","P7164226",137.572
"2018-08-10 18:05","P7164227",140.957
"2018-08-10 18:27","P7164228",138.682
"2018-08-10 18:48","P7164229",140.769
"2018-08-10 19:10","P7164230",140.651
"2018-08-10 19:31","P7164236",138.562
"2018-08-10 19:56","P7164214",139.072
"2018-08-10 20:17","P7164215",138.545
"2018-08-10 20:38","P7164216",136.224
"2018-08-10 20:59","P7164219",136.973
"2018-08-10 21:20","P7164217",138.519
"2018-08-10 21:41","P7164218",138.542
"2018-08-10 22:03","P7164220",138.828
"2018-08-10 22:24","P7164222",139.389
"2018-08-10 22:46","P7164232",138.872
"2018-08-10 23:08","P7164237",137.19
"2018-08-10 23:30","P7163396",139.655
"2018-08-10 23:51","P7163398",138.205
"2018-08-11 0:13","P7163399",137.331
"2018-08-11 0:35","P7163400",136.352
"2018-08-11 0:56","P7164233",137.787
"2018-08-11 1:17","P7164238",135.149
"2018-08-11 1:37","P7163397",140.305
"2018-08-11 2:00","P7164267",135.704
"2018-08-11 2:23","P7164268",137.68
"2018-08-11 2:44","P7164269",137.848
"2018-08-11 3:05","P7164270",139.258
"2018-08-11 3:26","P7164271",139.558
"2018-08-11 3:48","P7164272",137.852
"2018-08-11 4:09","P7164273",139.141
"2018-08-11 4:31","P7164274",139.689
"2018-08-11 4:52","P7164259",136.473
"2018-08-11 5:14","P7164260",137.045
"2018-08-11 5:36","P7164261",139.525
"2018-08-11 5:56","P7164262",140.512
"2018-08-11 6:17","P7164263",139.777
"2018-08-11 6:39","P7164264",141.436
"2018-08-11 7:00","P7164265",139.736
"2018-08-11 7:21","P7164266",139.505
"2018-08-11 7:42","P7164275",139.231
"2018-08-11 8:03","P7164276",140.18
"2018-08-11 8:24","P7164277",140.26
"2018-08-11 8:48","P7164278",137.06
"2018-08-11 9:09","P7164279",138.868
"2018-08-11 9:30","P7164280",138.456
"2018-08-11 9:51","P7164281",137.457
"2018-08-11 10:12","P7164282",138.066
"2018-08-11 10:34","P7164283",137.76
"2018-08-11 10:55","P7164284",138.199
"2018-08-11 11:16","P7164285",144.531
"2018-08-11 11:37","P7164286",148.366
"2018-08-11 11:59","P7164287",145.988
"2018-08-11 12:21","P7164288",138.884
"2018-08-11 12:42","P7164289",136.928
"2018-08-11 13:03","P7164290",138.858
"2018-08-11 13:23","P7164251",137.77
"2018-08-11 13:45","P7164252",139.447
"2018-08-11 14:06","P7164253",141.805
"2018-08-11 14:26","P7164254",141.376
"2018-08-11 14:48","P7164255",137.561
"2018-08-11 15:12","P7164256",137.656
"2018-08-11 15:34","P7164257",136.03
"2018-08-11 15:55","P7164721",138.12
"2018-08-11 16:16","P7164722",137.285
"2018-08-11 16:38","P7164723",137.841
"2018-08-11 16:59","P7164724",137.099
"2018-08-11 17:21","P7164725",136.448
"2018-08-11 17:42","P7164726",136.392
"2018-08-11 18:03","P7164727",135.29
"2018-08-11 18:25","P7164728",137.256
"2018-08-11 18:46","P7164729",136.177
"2018-08-11 19:07","P7164730",137.092
"2018-08-11 19:29","P7164731",137.757
"2018-08-11 19:49","P7164732",137.987
"2018-08-11 20:11","P7164733",136.909
"2018-08-11 20:32","P7164734",135.634
"2018-08-11 20:53","P7164735",136.334
"2018-08-11 21:15","P7164736",135.809
"2018-08-11 21:38","P7164737",133.642
"2018-08-11 22:00","P7164738",135.634
"2018-08-11 22:20","P7164739",134.655
"2018-08-11 22:42","P7164740",136.267
"2018-08-11 23:04","P7164741",136.777
"2018-08-11 23:25","P7164742",135.175
"2018-08-11 23:45","P7164743",135.571
"2018-08-12 0:07","P7164744",136.59
"2018-08-13 9:39","P7162844",136.965
"2018-08-13 10:00","P7162845",135.461
"2018-08-13 10:23","P7162847",136.342
"2018-08-13 10:44","P7164234",135.378
"2018-08-13 21:59","P7162846",134.727
"2018-08-13 22:22","P7162848",139.215
"2018-08-13 22:43","P7162849",137.086
"2018-08-13 23:04","P7162850",137.006
"2018-08-13 23:26","P7164231",141.627
"2018-08-13 23:47","P7188761",137.718
"2018-08-14 0:08","P7188762",138.203
"2018-08-14 0:30","P7188763",137.535
"2018-08-14 0:50","P7188764",137.629
"2018-08-14 1:11","P7188765",137.989
"2018-08-14 1:33","P7188766",137.838
"2018-08-14 1:54","P7188767",137.941
"2018-08-14 2:16","P7188768",137.826
"2018-08-14 2:38","P7164482",140.383
"2018-08-14 2:58","P7164483",142.959
"2018-08-14 3:20","P7164484",142.98
"2018-08-14 3:41","P7164485",139.286
"2018-08-14 4:02","P7164486",139.98
"2018-08-14 4:23","P7164487",139.999
"2018-08-14 4:46","P7164488",137.479
"2018-08-14 5:07","P7164489",139.069
"2018-08-14 5:29","P7164490",139.692
"2018-08-14 5:51","P7164491",142.071
"2018-08-14 6:14","P7164492",139.12
"2018-08-14 6:36","P7164493",142.611
"2018-08-14 6:56","P7164494",142
"2018-08-14 7:18","P7164495",143.483
"2018-08-14 7:39","P7164496",143.411
"2018-08-14 8:00","P7164497",140.509
"2018-08-14 8:21","P7164498",140.356
"2018-08-14 8:43","P7164499",142.867
"2018-08-14 9:04","P7164500",141.494
"2018-08-14 9:26","P7162201",137.711
"2018-08-14 9:47","P7162202",137.017
"2018-08-14 10:10","P7162208",136.824
"2018-08-14 10:31","P7164745",134.848
"2018-08-14 10:53","P7164746",135.513
"2018-08-14 11:16","P7164747",137.126
"2018-08-14 11:38","P7164748",135.696
"2018-08-14 11:59","P7164749",136.077
"2018-08-14 12:20","P7164750",136.372
"2018-08-15 3:31","P7164348",136.935
"2018-08-15 3:53","P7164349",136.869
"2018-08-15 4:13","P7164350",137.396
"2018-08-15 4:34","P7164201",141.291
"2018-08-15 4:55","P7164202",139.086
"2018-08-15 5:17","P7164203",137.993
"2018-08-15 5:39","P7164204",137.101
"2018-08-15 6:00","P7164205",138.115
"2018-08-15 6:22","P7164206",137.839
"2018-08-15 6:45","P7164207",136.655
"2018-08-15 7:07","P7164208",139.48
"2018-08-15 7:28","P7164209",139.411
"2018-08-15 7:50","P7164210",136.809
"2018-08-15 8:11","P7164211",139.504
"2018-08-15 8:32","P7164212",138.454
"2018-08-15 8:53","P7164213",138.969
"2018-08-15 9:14","P7164235",136.733
"2018-08-15 9:36","P7187294",135.823
"2018-08-15 9:58","P7187295",137.504
"2018-08-15 10:19","P7187296",136.397
"2018-08-15 10:41","P7187297",136.093
"2018-08-15 11:02","P7187298",134.859
"2018-08-15 11:23","P7187299",136.644
"2018-08-15 11:45","P7187300",137.091
"2018-08-16 17:05","P7164325",137.796
"2018-08-16 17:28","P7164326",137.913
"2018-08-16 17:49","P7164327",138.8
"2018-08-16 18:09","P7164328",141.936
"2018-08-16 18:31","P7164329",138.744
"2018-08-16 18:52","P7164330",138.969
"2018-08-16 19:13","P7164331",140.325
"2018-08-16 19:35","P7164332",139.881
"2018-08-16 19:56","P7163387",139.646
"2018-08-16 20:17","P7163371",136.17
"2018-08-16 20:38","P7163372",136.931
"2018-08-16 20:59","P7163373",137.928
"2018-08-16 21:23","P7163374",136.414
"2018-08-16 21:44","P7163375",136.543
"2018-08-16 22:05","P7163376",136.123
"2018-08-16 22:26","P7163377",136.911
"2018-08-16 22:48","P7163378",136.205
"2018-08-16 23:09","P7163379",134.972
"2018-08-16 23:30","P7163380",135.055
"2018-08-16 23:51","P7163381",134.965
"2018-08-17 0:12","P7163382",139.754
"2018-08-17 0:34","P7163383",137.434
"2018-08-17 0:56","P7163384",139.543
"2018-08-17 1:18","P7163385",138.287
"2018-08-17 1:39","P7163386",139.649
"2018-08-17 2:01","P7163355",136.391
"2018-08-17 2:22","P7163356",137.305
"2018-08-17 2:44","P7163357",138.138
"2018-08-17 3:05","P7163358",138.49
"2018-08-17 3:26","P7163359",137.648
"2018-08-17 3:50","P7163360",135.447
"2018-08-17 4:11","P7163361",136.854
"2018-08-17 4:32","P7163362",137.016
"2018-08-17 4:54","P7163363",136.28
"2018-08-17 5:15","P7163364",138.387
"2018-08-17 5:37","P7163365",136.57
"2018-08-17 5:57","P7163366",135.249
"2018-08-17 6:19","P7163367",136.543
"2018-08-17 6:41","P7163368",136.733
"2018-08-17 7:02","P7163369",137.547
"2018-08-17 7:23","P7163370",138.169
"2018-08-18 5:19","P7188022",136.939
"2018-08-18 5:43","P7188023",137.248
"2018-08-18 6:04","P7188024",137.593
"2018-08-18 6:25","P7188025",136.201
"2018-08-18 6:47","P7188026",137.28
"2018-08-18 7:08","P7188027",137.93
"2018-08-18 7:30","P7163388",137.911
"2018-08-18 7:52","P7163389",139.455
"2018-08-18 8:12","P7163390",139.728
"2018-08-18 8:34","P7163391",139.933
"2018-08-18 8:55","P7163392",138.268
"2018-08-18 9:16","P7163393",137.025
"2018-08-18 9:37","P7163394",137.771
"2018-08-18 9:59","P7163395",138.067
"2018-08-18 10:20","P7162808",137.815
"2018-08-18 10:41","P7162802",141.634
"2018-08-18 11:02","P7162803",141.877
"2018-08-18 11:23","P7162804",142.58
"2018-08-18 11:45","P7162805",138.728
"2018-08-18 12:08","P7162806",139.639
"2018-08-18 12:29","P7162807",139.3
"2018-08-18 12:50","P7162801",139.505
"2018-08-18 13:12","P7162809",137.935
"2018-08-18 13:34","P7162810",140.083
"2018-08-18 13:55","P7162811",139.195
"2018-08-18 14:17","P7162812",138.465
"2018-08-18 14:38","P7162813",139.627
"2018-08-18 15:00","P7162814",139.091
"2018-08-18 15:21","P7162815",139.687
"2018-08-18 15:42","P7162816",139.785
"2018-08-20 14:58","P7188021",135.613
"2018-08-20 15:19","P7188028",137.435
"2018-08-20 15:40","P7188029",137.8
"2018-08-20 21:24","P7187041",136.25
"2018-08-20 21:46","P7187042",134.945
"2018-08-20 22:07","P7187043",136.377
"2018-08-20 22:29","P7187044",136.598
"2018-08-20 22:51","P7187045",134.476
"2018-08-20 23:12","P7187046",135.87
"2018-08-20 23:33","P7187047",136.369
"2018-08-20 23:55","P7187048",137.199
"2018-08-21 0:16","P7187049",136.664
"2018-08-21 0:38","P7187050",136.555
"2018-08-21 0:59","P7187251",138.066
"2018-08-21 1:20","P7187252",135.744
"2018-08-21 1:42","P7187253",137.368
"2018-08-21 2:03","P7187254",135.5
"2018-08-21 2:24","P7187255",137.625
"2018-08-21 2:46","P7187256",137.331
"2018-08-21 3:07","P7187257",136.67
"2018-08-21 3:29","P7164239",135.808
"2018-08-21 3:52","P7164240",134.58
"2018-08-21 4:13","P7164241",136.026
"2018-08-21 4:35","P7164242",135.73
"2018-08-21 4:55","P7164243",137.354
"2018-08-21 5:16","P7164244",138.288
"2018-08-21 5:38","P7164245",137.032
"2018-08-21 5:59","P7164246",138.713
"2018-08-21 6:21","P7164247",137.364
"2018-08-21 6:42","P7164248",135.414
"2018-08-21 7:03","P7164249",138.335
"2018-08-21 7:25","P7164250",136.574
"2018-08-23 20:30","P7163351",136.547
"2018-08-23 20:51","P7163352",138.157
"2018-08-23 21:12","P7163353",137.045
"2018-08-23 21:33","P7163354",136.658
"2018-08-23 21:54","P7162817",138.324
"2018-08-23 22:17","P7162818",139.897
"2018-08-23 22:38","P7162819",138.148
"2018-08-23 23:00","P7162820",138.843
"2018-08-23 23:21","P7162821",138.51
"2018-08-23 23:43","P7162822",136.839
"2018-08-24 0:05","P7162823",140.532
"2018-08-24 0:26","P7162824",138.783
"2018-08-24 0:48","P7162825",138.568
"2018-08-24 1:10","P7162826",134.116
"2018-08-24 1:32","P7162827",137.186
"2018-08-24 1:53","P7162828",135.23
"2018-08-24 2:15","P7162829",139.424
"2018-08-24 2:35","P7162830",135.67
"2018-08-24 2:56","P7162831",137.575
"2018-08-24 3:18","P7162832",138.776
"2018-08-24 3:40","P7162833",137.793
"2018-08-24 4:00","P7162834",136.985
"2018-08-24 4:22","P7162835",137.939
"2018-08-24 4:45","P7162836",137.313
"2018-08-24 5:07","P7162837",137.762
"2018-08-24 5:28","P7162838",136.594
"2018-08-24 5:49","P7162839",138.074
"2018-08-24 6:10","P7162840",138.03
"2018-08-24 6:31","P7162841",136.822
"2018-08-24 6:52","P7162842",135.912
"2018-08-24 7:14","P7162843",137.992
"2018-08-24 7:35","P7188048",137.001
"2018-08-24 7:57","P7188049",137.28
"2018-08-24 8:18","P7188050",136.683
"2018-08-24 8:39","P7188251",137.797
"2018-08-24 9:00","P7188252",136.874
"2018-08-24 9:22","P7188253",135.282
"2018-08-24 9:42","P7188254",135.952
"2018-08-24 10:04","P7188361",135.98
"2018-08-24 10:26","P7188362",135.776
"2018-08-24 10:47","P7188363",137.085
"2018-08-24 11:11","P7188367",135.988
"2018-08-24 11:33","P7188368",136.045
"2018-08-24 11:54","P7188369",134.962
"2018-08-24 12:16","P7188385",135.206
"2018-08-24 12:37","P7188386",135.397
"2018-08-24 12:58","P7188387",136.573
"2018-08-24 13:19","P7188391",134.861
"2018-08-24 13:41","P7188392",135.884
"2018-08-24 14:03","P7188393",137.003
"2018-08-24 14:25","P7188397",135.901
"2018-08-24 14:46","P7188398",134.252
"2018-08-24 15:07","P7188399",137.521
"2018-08-24 15:29","P7187851",137.403
"2018-08-24 15:50","P7187852",138.659
"2018-08-24 16:13","P7187853",136.53
"2018-08-24 16:34","P7187863",135.528
"2018-08-24 16:55","P7187864",137.717
"2018-08-24 17:17","P7187865",136.616
"2018-08-24 17:40","P7155753",137.529
"2018-08-24 18:02","P7155754",137.769
"2018-08-24 18:24","P7155755",134.948
"2018-08-24 19:19","P7155759",136.52
"2018-08-24 19:39","P7155760",138.428
"2018-08-24 20:00","P7155761",137.766
"2018-08-24 20:20","P7155771",134.725
"2018-08-24 20:41","P7155772",135.693
"2018-08-24 21:02","P7155773",135.418
"2018-08-24 21:23","P7155777",134.321
"2018-08-24 21:44","P7155778",136.653
"2018-08-24 22:06","P7155779",138.547
"2018-08-24 22:27","P7155783",136.705
"2018-08-24 22:48","P7155784",135.227
"2018-08-24 23:11","P7155785",137.524
"2018-08-24 23:33","P7155789",136.296
"2018-08-24 23:54","P7155790",137.417
"2018-08-25 0:18","P7155791",137.995
"2018-08-25 0:38","P7155795",136.82
"2018-08-25 1:00","P7155796",136.451
"2018-08-25 1:21","P7155797",137.078
"2018-08-25 1:42","P7187275",137.771
"2018-08-25 2:03","P7187276",136.646
"2018-08-25 2:25","P7187277",136.842
"2018-08-25 2:46","P7187278",137.562
"2018-08-25 3:06","P7187279",137.924
"2018-08-25 3:28","P7187280",136.862
"2018-08-25 3:49","P7187281",137.364
"2018-08-25 4:10","P7187282",135.463
"2018-08-25 4:32","P7187283",137.935
"2018-08-25 4:52","P7187284",137.338
"2018-08-25 5:14","P7187285",136.47
"2018-08-25 5:35","P7187286",137.598
"2018-08-25 5:56","P7187287",136.921
"2018-08-25 6:17","P7187288",135.656
"2018-08-25 6:41","P7187289",134.598
"2018-08-25 7:03","P7187871",136.473
"2018-08-25 7:24","P7187872",137.515
"2018-08-25 7:45","P7187873",136.514
"2018-08-25 8:06","P7187874",137.307
"2018-08-25 8:28","P7187875",135.782
"2018-08-25 8:49","P7187876",135.401
"2018-08-25 9:11","P7187877",135.802
"2018-08-25 9:32","P7188364",135.38
"2018-08-25 9:54","P7188365",135.429
"2018-08-25 10:15","P7188366",135.038
"2018-08-25 10:37","P7188370",136.614
"2018-08-25 10:59","P7188372",134.857
"2018-08-25 11:20","P7188376",136.881
"2018-08-25 11:41","P7188377",137.228
"2018-08-25 12:03","P7188378",135.884
"2018-08-25 12:24","P7188388",135.404
"2018-08-25 12:45","P7188389",135.647
"2018-08-25 13:09","P7188390",135.708
"2018-08-25 13:30","P7188394",136.934
"2018-08-25 13:51","P7188395",134.704
"2018-08-25 14:13","P7188396",136.276
"2018-08-25 14:34","P7188400",137.863
"2018-08-25 14:56","P7155751",133.987
"2018-08-25 15:18","P7155752",135.989
"2018-08-25 15:40","P7155756",136.36
"2018-08-25 16:02","P7155757",135.672
"2018-08-25 16:24","P7155758",138.161
"2018-08-25 16:45","P7155762",135.6
"2018-08-25 17:06","P7155763",136.967
"2018-08-25 17:27","P7155764",134.634
"2018-08-25 17:49","P7155774",136.114
"2018-08-25 18:10","P7155775",134.797
"2018-08-25 18:31","P7155776",137.816
"2018-08-25 18:52","P7155780",139.443
"2018-08-25 19:14","P7155781",137.504
"2018-08-25 19:38","P7155782",136.758
"2018-08-25 19:59","P7155786",135.695
"2018-08-25 20:20","P7155787",137.464
"2018-08-25 20:42","P7155788",136.815
"2018-08-25 21:03","P7155792",137.101
"2018-08-25 21:25","P7155793",136.606
"2018-08-25 21:46","P7155794",135.676
"2018-08-25 22:07","P7155798",138.382
"2018-08-25 22:28","P7155799",137.258
"2018-08-25 22:49","P7155800",137.354
"2018-08-25 23:10","P7187860",135.447
"2018-08-25 23:31","P7187861",138.116
"2018-08-25 23:52","P7187862",137.076
"2018-08-26 0:14","P7187856",135.613
"2018-08-26 0:36","P7187866",134.566
"2018-08-26 0:58","P7187867",136.914
"2018-08-26 1:20","P7187868",135.184
"2018-08-26 1:41","P7187176",137.671
"2018-08-26 2:05","P7187178",136.663
"2018-08-28 5:28","P7188352",135.156
"2018-08-28 5:50","P7188353",137.238
"2018-08-28 6:11","P7188354",137.3
"2018-08-28 6:32","P7188355",138.519
"2018-08-28 6:53","P7188356",137.233
"2018-08-28 7:16","P7188357",138.369
"2018-08-28 7:37","P7188358",136.69
"2018-08-28 7:58","P7188359",137.686
"2018-08-28 8:20","P7188263",132.321
"2018-08-28 8:41","P7188264",133.789
"2018-08-28 9:02","P7188265",135.803
"2018-08-28 9:24","P7188266",134.015
"2018-08-28 9:46","P7188267",135.765
"2018-08-28 10:07","P7188268",136.22
"2018-08-28 10:29","P7188269",137.14
"2018-08-28 10:50","P7188270",135.77
"2018-08-28 11:12","P7188271",136.006
"2018-08-28 11:33","P7188272",138.219
"2018-08-28 11:54","P7188273",137.294
"2018-08-28 12:15","P7188274",137.803
"2018-08-28 12:36","P7188275",136.816
"2018-08-28 12:58","P7188276",135.679
"2018-08-28 13:20","P7188277",138.04
"2018-08-28 13:43","P7188278",137.626
"2018-08-29 13:53","P7188255",134.914
"2018-08-29 14:15","P7188256",136.674
"2018-08-29 14:37","P7188257",135.107
"2018-08-29 14:59","P7188258",134.261
"2018-08-29 15:20","P7188259",134.948
"2018-08-29 15:43","P7188260",134.958
"2018-08-29 16:05","P7188261",134.421
"2018-08-29 16:25","P7188262",134.873
"2018-08-29 16:47","P7187290",135.1
"2018-08-29 17:08","P7187291",136.482
"2018-08-29 17:29","P7187292",138.401
"2018-08-29 17:51","P7187293",137.771
"2018-08-29 18:13","P7188001",137.507
"2018-08-29 18:34","P7188002",137.232
"2018-08-29 18:55","P7188003",135.851
"2018-08-29 19:17","P7188004",136.918
"2018-08-29 19:38","P7188005",135.657
"2018-08-29 20:00","P7188006",136.29
"2018-08-29 20:21","P7188007",137.361
"2018-08-29 20:43","P7188008",134.505
"2018-08-29 21:04","P7188009",136.721
"2018-08-29 21:24","P7188010",134.634
"2018-08-29 21:45","P7188011",135.374
"2018-08-29 22:08","P7188012",137.688
"2018-08-29 22:30","P7188294",136.295
"2018-08-29 22:51","P7188295",135.956
"2018-08-29 23:12","P7188296",136.76
"2018-08-29 23:33","P7188297",136.96
"2018-08-29 23:55","P7188298",137.433
"2018-08-30 0:16","P7187175",134.816
"2018-08-30 0:37","P7187177",135.96
"2018-08-30 0:58","P7187179",136.154
"2018-08-30 1:19","P7187180",137.704
"2018-08-30 1:40","P7187181",136.882
"2018-08-30 2:01","P7187182",135.907
"2018-08-30 2:23","P7187186",135.375
"2018-08-30 2:45","P7187190",137.302
"2018-08-30 3:06","P7187195",138.933
"2018-08-30 3:27","P7187199",136.386
"2018-08-30 3:48","P7166103",135.301
"2018-08-30 4:10","P7166107",142.41
"2018-08-30 4:33","P7166111",140.719
"2018-08-30 4:55","P7166115",140.062
"2018-08-30 5:17","P7166119",139.723
"2018-08-30 5:38","P7166123",140.305
"2018-08-30 6:00","P7166127",136.69
